supplier_id,url,title,cate_info_ai,keyword_ai,description,status,reason
45d2ccb1-3f54-4539-b276-a8a34878d623,https://www.rosenberger.com/de/produkte/test-equipment/,"HF-Mess- und Prüfprodukte 
","[{""catId"":611857,""catPath"":""Measuring and Testing Technology => Measurement Technology"",""catUrl"":""https://vtyler.alibaba.com/vtyler/index.htm?categoryId=611857""}]","{""keywords_english"":{""3"":""Measurement technology applications"",""2"":""Test products"",""1"":""RF measurement products""},""keywords"":{""3"":""Messtechnik-Anwendungen"",""2"":""Prüfprodukte"",""1"":""HF-Messprodukte""}}","Rosenberger bietet ein breites Spektrum an hochpräzisen HF-Mess- und Prüfprodukten, um den sehr hohen Anforderungen in den Bereichen F&E, Prüflabor und Qualitätssicherung gerecht zu werden. Unsere hochwertigen Messtechnik-Produkte ermöglichen eine Vielzahl von Messtechnik-Anwendungen für aktive und passive Komponenten und Geräte. 
",COMPLETE,
45d2ccb1-3f54-4539-b276-a8a34878d623,https://www.rosenberger.com/product/solderless-pcb-connectors/,"Solderless PCB Connectors 
","[{""catId"":605733,""catPath"":""Electrical engineering => Electrical Connectors => PCB Connectors"",""catUrl"":""https://vtyler.alibaba.com/vtyler/index.htm?categoryId=605733""}]","{""keywords_english"":{""3"":""Rosenberger Connectors"",""2"":""High-Performance Connectors"",""1"":""Solderless PCB Connectors""},""keywords"":{""3"":""Rosenberger Connectors"",""2"":""High-Performance Connectors"",""1"":""Solderless PCB Connectors""}}","Solderless PCB Connectors 
 Rosenberger provides a wide product range of solderless PCB connectors for challenging test & measurement demands and for frequencies up to 110 GHz. These PCB connectors can easily be assembled by using screws. Standard screws are included, optional screws for thicker PCBs are available on request. 
 Economic Solderless PCB Connectors 
 For a variety of standard applications, Rosenberger has developed cost-effective, economic solderless PCB connectors. These straight connector types are designed to provide low return loss values for frequencies up to 90 GHz. 
 For high temperatures up to 125 °C there are new connectors available with a PEEK bead which allows the usage during temperature shocks. These are more robust than the versions up to 85 °C. We offer these connectors for RPC-2.92, RPC-1.85 and RPC-1.35. 
 Standard screws for a PCB thickness of maximum 2.5 mm are included, optional screws for thicker PCBs are available on request. Their mode-free design allows very good RF performance for standard applications in the fields of test and measurement, chip testing fixtures, board characterization or communication industries. 
 High-Performance Solderless PCB Connectors 
 For high-performance applications Rosenberger has developed solderless PCB mount connectors. These 30° angle connectors are designed to provide low return loss values for frequencies up to 110 GHz – for single-layer or multi-layer printed circuit boards where the microwave layer is on the top. 
 Solderless PCB mount connectors from Rosenberger can be easily mounted by using screws and prepositioning dowel pins. Screws for a PCB thickness of maximum 1.5 mm are included. The dimensions are expandable by using longer screws. Their mode-free design allows excellent RF performance for high performance applications in ultra-high frequency test and measurement applications, applications where minimum radiation and coupling to adjacent circuitry is mandatory or test fixtures and board characterization. 
 Test PCBs 
 For economic and high-performance solderless PCB connectors Rosenberger offers test PCBs also for sale and for loan. The test PCBs are assembled with two solderless connectors with the same interface. 
 
 Mating cycles interface ≥ 500 
 Mating cycles PCB side ≥ 300 (typical) 
 Temperature +85 °C or +125 °C (new) available 
 For frequencies up to 90 GHz / 110 GHz 
 
 Features 
 
 PCB connection – no soldering required 
 Universal, robust and reusable 
 Reduced installation time – significant time and cost reduction 
 Cost-effective connectors 
 
",COMPLETE,
45d2ccb1-3f54-4539-b276-a8a34878d623,https://www.rosenberger.com/products/connectors-adaptors/fiber-optic-connectors/,"Fiber Optic Connectors 
","[{""catId"":605734,""catPath"":""Electrical engineering => Electrical Connectors => Data Technology Connectors"",""catUrl"":""https://vtyler.alibaba.com/vtyler/index.htm?categoryId=605734""}]","{""keywords_english"":{""1"":""Fiber Optic Connectors"",""2"":""High-Precision Ferrules"",""3"":""Optical Signal Transmission""},""keywords"":{""1"":""Fiber Optic Connectors"",""2"":""High-Precision Ferrules"",""3"":""Optical Signal Transmission""}}","Fiber optic connectors (FO) carry information using entirely optical (light based) technology. They comprise so-called light guides which are made of transparent components such as glass or plastic to transport optical signals in the form of light. To perform the optical transmission in the connection, the individual fibers are connected to each other with maximum precision. High-precision mechanical guide tubes - ferrules - bundle the fibers and accommodate them in the connector. 
 The advantages of these fiber optic connectors are high transmission rates and ranges as well as reduced dimensions. Furthermore, there is no negative influence from electromagnetic interference fields. Fiber optic connectors are very robust and therefore not only used successfully for data transmission in data centers, but also in power plant technology, wind turbines and industrial automation. In addition, they are used in medical technology and sensors. 
 
 
 Learn more on the Rosenberger OSI Website 
 
 
",COMPLETE,
45d2ccb1-3f54-4539-b276-a8a34878d623,http://www.rosenberger.com/product/hvr300/,"HVR®300 
","[{""catId"":602060,""catPath"":""Accumulator and battery technology => Batteries => Battery Accessories"",""catUrl"":""https://vtyler.alibaba.com/vtyler/index.htm?categoryId=602060""}]","{""keywords_english"":{""3"":""Battery to PDU"",""2"":""High current capacity"",""1"":""HVR®300""},""keywords"":{""3"":""Battery to PDU"",""2"":""High current capacity"",""1"":""HVR®300""}}","
 High current capacity applications 
 Battery to PDU 
 Charging Socket to Battery (DC) 
 PDU to E-Machine (2 Phases) 
 Customer specific solutions on request 
 
",COMPLETE,
45d2ccb1-3f54-4539-b276-a8a34878d623,http://www.rosenberger.com/de/produkte/steckverbinder-adapter/magnetische-steckverbinder/,"Magnetische Steckverbinder 
","[{""catId"":605734,""catPath"":""Electrical engineering => Electrical Connectors => Data Technology Connectors"",""catUrl"":""https://vtyler.alibaba.com/vtyler/index.htm?categoryId=605734""}]","{""keywords_english"":{""1"":""Magnetic Connectors"",""2"":""Self-Mating Connection"",""3"":""Breakaway Function""},""keywords"":{""1"":""Magnetische Steckverbinder"",""2"":""Selbstfindende Steckverbindung"",""3"":""Abreißfunktion""}}","Rosenberger hat eine Produktfamilie entwickelt, die eine intelligente Alternative zur mechanischen Steckung bietet. Unsere magnetischen Steckverbinder bieten alle gängigen Funktionen und eignen sich für die Strom- und Datenübertragung. 
 Selbstfindung 
 Self-mating funktioniert folgendermaßen: Beim Annähern des Steckers an den Kuppler wird er durch die Magnetkraft angezogen und gleitet wie von selbst in die Buchse. Dies macht die Handhabung effizient, komfortabel und gewährleistet eine korrekte Verbindung. 
 Schnell, Sicher, Einfach 
 Die magnetic self-mating connectors sind selbstfindend und verhindern Beschädigungen beim Trennen. Sie sind ideal für Verbindungen, die häufiger gesteckt und gelöst werden müssen. 
 Abreißfunktion 
 Unter Abreißfunktion versteht man das gewollte Lösen der Steckverbindung beim (gewollten oder ungewollten) Einwirken akuter Zugkraft auf den Stecker oder das Kabel. Durch die Abreißfunktion wird die Verletzungsgefahr des Anwenders und Beschädigung der Steckverbindung vermieden. Das bewusste Abziehen des Steckers ist außerdem schnell und simpel. 
 Medizin- und Gesundheitswesen 
 Die magnetische Abreißfunktion eignet sich hervorragend für medizinische Umgebungen. Sie schützt Patienten, Krankenhauspersonal und Geräte vor unbeabsichtigten Beschädigungen. Anwendungsfälle und Anwendungen sind Rufanlagen, Patienten-Infotainment, Krankenhausbetten, Patientenüberwachung, Rollstühle, AED und chirurgische Geräte. 
 Industrielle Automatisierung, Drohnen und Roboter 
 Die magnetischen Verbindungen unterstützen das autonome Laden über herkömmliche Kontakte und induktive Lösungen. Gleichzeitig ermöglicht die Selbstfindungs- und Abreißfunktion eine mobile Datenerfassung und -übertragung. Diese Funktionen vereinfachen die Verbindungen in schwer zugänglichen Umgebungen wie sie bei UAVs wie Drohnen und Robotern, robusten Tablets sowie vielen anderen industriellen Service- und Wartungsanwendungen vorkommen. 
 Smart Devices 
 Smart Devices erleichtern den Alltag und bieten Lösungen sowie Potenziale für mehr Komfort, eine bessere Kommunikation und einen schonenderen Umgang mit Ressourcen. Kameras, Bewegungsmelder und smarte Türschlösser gewähren auch in Abwesenheit ein sicheres Zuhause. Smart Home-Systeme spielen ebenfalls eine wichtige Rolle bei der Energieoptimierung. Sie ermöglichen die Fernsteuerung und Regelung von Geräten wie Jalousien, Heizung, Klimaanlage und Beleuchtung, um Energiekosten zu senken und die Umweltbelastung zu reduzieren. Der selbstfindende, verriegelnde Magnetsteckverbinder vereinfacht Ladevorgänge und Datenübertragungen sowohl im Innen- als auch im Außenbereich. Er ist nutzerfreundlich und zuverlässig. 
 Light Electric Vehicles 
 Für einen nachhaltigen, klimafreundlichen und lärmarmen Verkehr sind kleine Elektrofahrzeuge (LEVs) auf dem Vormarsch, vor allem in Ballungsräumen. Sie erweitern und ergänzen fortschrittliche Formen der Mobilität. LEVs sind nicht nur ressourcenschonend und leise, sie sind auch einfach zu bedienen. Damit LEVs genügend Leistung für die Beschleunigung und die Bewältigung steiler Anstiege haben, müssen die Batterien beim Anschluss an das Stromnetz schnell, einfach und sicher geladen werden. Die Anschlusslösungen von Rosenberger sind darauf ausgerichtet, dies zu gewährleisten. 
",COMPLETE,
45d2ccb1-3f54-4539-b276-a8a34878d623,http://www.rosenberger.com/product/multimag/,"MultiMag Connectors 
","[{""catId"":605734,""catPath"":""Electrical engineering => Electrical Connectors => Data Technology Connectors"",""catUrl"":""https://vtyler.alibaba.com/vtyler/index.htm?categoryId=605734""}]","{""keywords_english"":{""3"":""Break-Away Function"",""2"":""MultiMag 15 power data"",""1"":""MultiMag 6 USB""},""keywords"":{""3"":""Break-Away Function"",""2"":""MultiMag 15 power data"",""1"":""MultiMag 6 USB""}}","MultiMag Connectors 
 MultiMag connectors are designed for small and compact applications in tight spaces. These include, for example, MultiMag 6 for applications such as USB connection and MultiMag 15 for general power and data transmission. These innovative magnetic self-mating connectors automatically discover connections and prevent tearing. They're ideal for products and environments where frequent connection and disconnection is a prerequisite, from medical devices and industrial automation to drones, robots, smart watches and data glasses. 
 Break-Away Function 
 This is designed to break the connection should the plug or cable be subjected to an acute tensile force (intentional or unintentional). It avoids the risk of injury to the user and damage to the connectors or devices. The deliberate removal of the plug is also fast and simple due to the break-away function. 
 Applications 
 
 Medicine and healthcare 
 Industrial automation 
 Drones and robots 
 Consumer products, e.g. smart watches and data glasses 
 
",COMPLETE,
45d2ccb1-3f54-4539-b276-a8a34878d623,https://www.rosenberger.com/de/produkt/rpc-292/,"Rosenberger RPC-2.92 Präzisionssteckverbinder 
","[{""catId"":605733,""catPath"":""Electrical engineering => Electrical Connectors => PCB Connectors"",""catUrl"":""https://vtyler.alibaba.com/vtyler/index.htm?categoryId=605733""}]","{""keywords_english"":{""3"":""Impedance 50 Ω"",""2"":""Test and measurement applications"",""1"":""Rosenberger RPC-2.92 connector""},""keywords"":{""3"":""Impedanz 50 Ω"",""2"":""Test- und Messanwendungen"",""1"":""Rosenberger RPC-2.92 Steckverbinder""}}","Rosenberger RPC-2.92-Präzisionssteckverbinder – mit 50 Ω Impedanz und einem Außendurchmesser von 2.92 mm – sind für Test- und Messanwendungen bis 40 GHz geeignet. Der verkürzte Stift und der vierfach geschlitzte Buchsen-Innenleiter ermöglichen ein Höchstmaß an Zuverlässigkeit und Wiederholbarkeit. RPC-2.92-Steckverbinder sind zu gängigen 2.92-, 3.50-, SMA- und K-Steckverbindern kompatibel. 
 Die breite Produktpalette umfasst Kabel-, Leiterplatten- und Gehäuse-Steckverbinder, Adapter, Interchangeable Testport-Adapter, Dämpfungsglieder sowie Test- und Messzubehör. Dazu gehören RPC-2.92-Kalibrier-Kits, Testkabel, Open, Shorts, Loads, Dämpfungsglieder, Airlines oder Sliding Loads. 
 Für Messtechnik-Anwendungen bis 43.5 GHz, die für zukünftige 5G-Netzwerke erforderlich sind, hat Rosenberger jetzt RPC-2.92-Adapter, -Kabel-Assemblies und -Kompakt-Kalibrier-Kits weiterentwickelt. 
",COMPLETE,
45d2ccb1-3f54-4539-b276-a8a34878d623,http://www.rosenberger.com/de/maerkte/mobile-kommunikation/site-infrastruktur/installationsmaterial-zubehoer/,"Rosenberger - Installationsmaterial & Zubehör 
","[{""catId"":605515,""catPath"":""Electrical engineering => Electrical Installation Material => Electrical Installation Material (Other)"",""catUrl"":""https://vtyler.alibaba.com/vtyler/index.htm?categoryId=605515""}]","{""keywords_english"":{""1"":""Installation materials"",""2"":""Accessories"",""3"":""Protective caps""},""keywords"":{""1"":""Installationsmaterial"",""2"":""Zubehör"",""3"":""Schutzkappen""}}","Rosenberger bietet ein komplettes Sortiment an Installationsmaterial und Zubehör. Damit sorgen bewährte Installationsverfahren für höhere Qualität und damit für eine bessere langfristige Gesamtleistung des Systems. 
 
 Schutzkappen (Jumper & RET Kabel) 
 Kaltschrumpfschläuche, Jumper Boots, weather-proofing tapes 
 C-Profile, Kabelführungen, Befestigungsmaterial 
 PIM Cleaning Kit 
 CIT – Clean Inspect Test for Fiber Optic 
 Grounding Kits und Hoisting Grips 
 Jumper Farb-Marker 
 RET Kabel 
 Werkzeuge für Koax Vorbereitung und Installation 
 Kalibrierkomponenten 
 High Precision Test Kabel und Adapter 
 PIM Test Kit/Kabel, Adapter, Termination Loads 
 
",COMPLETE,
45d2ccb1-3f54-4539-b276-a8a34878d623,https://www.rosenberger.com/extended-products/hyspeedvision-hyv/,"HySpeedVision (HYV) – Full Performance with Just One Cable 
","[{""catId"":612540,""catPath"":""Multimedia => Video Technology => Cameras => Industrial Cameras"",""catUrl"":""https://vtyler.alibaba.com/vtyler/index.htm?categoryId=612540""}]","{""keywords_english"":{""3"":""Machine Vision"",""2"":""Single-Cable Technology"",""1"":""HySpeedVision""},""keywords"":{""3"":""Maschinelles Sehen"",""2"":""Single-Cable Technologie"",""1"":""HySpeedVision""}}","Modern machine vision systems in automation and robotics demand the highest performance in image processing. Camera systems must transfer large volumes of data in real time, ensure stable signal quality, and operate reliably around the clock – even under harsh industrial conditions. 
 High-resolution cameras generate enormous data rates that cannot be transmitted seamlessly without a reliable connectivity solution. At the same time, the demand is growing for space-saving solutions that combine data and power transmission, minimize cabling complexity, and provide maximum flexibility in system design. 
 With HySpeedVision (HYV), Rosenberger offers an all-in-one connectivity technology designed specifically for machine vision: 
 
 High-speed data transmission in real time – for high-resolution camera signals 
 Multi-protocol compatibility – ensuring maximum flexibility in system design 
 Single-cable technology for data & power – significantly reducing cabling effort 
 Rugged and EMV-safe – built for reliable continuous operation in industrial environments 
 
 HySpeedVision combines superior signal quality with a space-saving design, ensuring smooth and efficient data flow between camera and computer. 
 The stable signal transmission of HYV ensures dependable performance even at high data rates. This guarantees secure real-time image processing — for maximum data security from the camera to the computer. Data connectors for reliable image processing — the basis for efficient automation and robotics. 
 Rosenberger delivers robust RF cable solutions for industrial camera integration – from robotics and drag chain systems to flexible cabling and fixed installations. 
 Our proven cable types offer: 
 
 Reliable signal quality with low attenuation 
 High torsion and cycle resistance 
 Compact, space-saving design 
 
 Engineered for dynamic movements and tight bending radii, Rosenberger cables ensure powerful, reliable, and future-ready data transmission in demanding machine vision environments. 
 
 High transmission performance with GMSL3 
 Single-cable technology for data and power 
 Engineered for dynamic applications 
 Compact integration with minimal installation space 
 Industrial-grade reliability 
 
 When developing modern machine vision systems, various factors are critical to bringing reliable and powerful products to market in an environment of high data rates and increasing miniaturization. 
 Rosenberger supports developers not only with innovative connectors for industrial applications but also with comprehensive expertise: 
 
 Design-in consulting for optimal integration 
 PCB footprint calculations for maximum precision 
 Powerful simulation tools for increased efficiency and validation 
 
 In addition to proven data connectors, Rosenberger offers simulations that ensure stable device communication and help implement cost-efficient and reliable systems. The result: a powerful peripheral infrastructure for the industrial image processing of tomorrow. 
",COMPLETE,
45d2ccb1-3f54-4539-b276-a8a34878d623,https://www.rosenberger.com/de/produkte/kabelassemblies/power-kabelassemblies/,"Power-Kabelassemblies 
","[{""catId"":608484,""catPath"":""Cable technology => Finished & Ready for use Cables"",""catUrl"":""https://vtyler.alibaba.com/vtyler/index.htm?categoryId=608484""}]","{""keywords_english"":{""3"":""High-voltage Cables"",""2"":""Electromobility"",""1"":""Power Cable Assemblies""},""keywords"":{""3"":""Hochvolt-Leitungen"",""2"":""Elektromobilität"",""1"":""Power-Kabelassemblies""}}","In einem nachhaltigen Mobilitätskonzept gelten Elektrofahrzeuge als richtungsweisend, da sie eine umweltfreundliche, geräuscharme und effiziente Fortbewegung ermöglichen. Elektromobilität wird in Zukunft sowohl bei der kollektiven als auch bei der individuellen Fortbewegung eine entscheidende Rolle spielen: Neben Großfahrzeugen und Autos gehören dazu Zweiräder wie beispielsweise Pedelecs und Elektroroller. 
 Die Technologie dahinter basiert auf der Verbindung des Antriebs von Hybrid- und Elektrofahrzeugen mit Hochvolt-Leitungen. Diese Verbindungstechnik muss auf hohe Stromstärken ausgelegt und zugleich einfach zu handhaben sein – und das bei hochkomplexen Systemen und höchsten Anforderungen im Hinblick auf die Zuverlässigkeit der einzelnen Komponenten und deren Schnittstellen. 
 Die im Bereich Elektromobilität verwendeten Power-Kabelassemblies von Rosenberger werden deshalb präzise durchdacht und qualitätsgeprüft produziert, um einen langlebigen und sicheren Einsatz zu gewährleisten. 
",COMPLETE,
